id,type,time,products,items,orders,employees,packages,customers
pay_o-991982,pay_order,2024-03-21T10:55:53,"Echo_Dot,Echo_Plus,Fire_Stick","i-887596,i-887597,i-887598",o-991982,,,
pick_i-887128,pick_item,2024-03-21T11:03:14,Echo_Show_5,i-887128,,Nina_Graves,,
reorder_i-887441,reorder_item,2024-03-21T11:03:48,Echo_Dot,i-887441,,Leah_Tacke_genannt_Unterberg,,
out_of_stock_i-887587,item_out_of_stock,2024-03-21T11:14:31,Fire_Stick_4K,i-887587,,Mahsa_Bafrani,,
reorder_i-887496,reorder_item,2024-03-21T11:18:41,iPhone_X,i-887496,,Detlef_Wetzeler,,
fail_p-661097_303,failed_delivery,2024-03-21T11:30:11,"Echo_Dot,Echo_Studio,Fire_Stick,MacBook_Pro,iPad","i-887517,i-887518,i-887519,i-887520,i-887577",,Eduardo_Goulart_Rocha,p-661097,
pay_o-991863,pay_order,2024-03-21T11:42:55,"Echo_Show_5,MacBook_Air,iPad,iPhone_8","i-887174,i-887175,i-887176,i-887177",o-991863,,,
pick_i-887598,pick_item,2024-03-21T11:50:14,Echo_Dot,i-887598,,Benedikt_Knopp,,
pick_i-887620,pick_item,2024-03-21T12:04:25,Echo_Plus,i-887620,,Leah_Tacke_genannt_Unterberg,,
create_p-661101,create_package,2024-03-21T12:04:25,"Echo,Echo_Dot,Echo_Show_5,Echo_Show_8,Echo_Studio,Fire_Stick_4K,MacBook_Pro,iPad_Pro,iPad_mini,iPhone_11,iPhone_11_Pro,iPhone_8","i-887362,i-887372,i-887540,i-887541,i-887542,i-887543,i-887545,i-887554,i-887555,i-887556,i-887558,i-887561,i-887562,i-887590",,Benedikt_Knopp,p-661101,
pick_i-887600,pick_item,2024-03-21T12:22:38,iPhone_8,i-887600,,Detlef_Wetzeler,,
pick_i-887614,pick_item,2024-03-21T13:04:56,iPhone_8,i-887614,,Marco_Pegoraro,,
place_o-991988,place_order,2024-03-21T13:09:37,iPad_Air,i-887626,o-991988,,,Pantheon_Art_Gallery_Kft.
deliver_p-661077,package_delivered,2024-03-21T13:22:48,"Fire_Stick_4K,Kindle_Paperwhite,iPhone_8,iPhone_X","i-886956,i-887071,i-887344,i-887349",,Eduardo_Goulart_Rocha,p-661077,
pick_i-887557,pick_item,2024-03-21T13:26:31,iPad,i-887557,,Leah_Tacke_genannt_Unterberg,,
pick_i-887607,pick_item,2024-03-21T13:34:54,iPhone_X,i-887607,,Marco_Pegoraro,,
deliver_p-661096,package_delivered,2024-03-21T13:35:25,"Echo,Echo_Show_8,Kindle,iPad_Pro,iPhone_8,iPhone_X","i-887280,i-887404,i-887510,i-887511,i-887512,i-887513,i-887514",,Majid_Rafiei,p-661096,
pick_i-887602,pick_item,2024-03-21T13:43:05,Fire_Stick_4K,i-887602,,Detlef_Wetzeler,,
pick_i-887565,pick_item,2024-03-21T13:45:57,Echo_Plus,i-887565,,Nina_Graves,,
confirm_o-991987,confirm_order,2024-03-21T13:53:09,"Echo_Plus,Echo_Studio,Fire_Stick_4K,MacBook_Pro,iPad,iPad_Air,iPhone_8","i-887619,i-887620,i-887621,i-887622,i-887623,i-887624,i-887625",o-991987,Christine_von_Dobbert,,SwissPeak_Timepieces_AG
deliver_p-661099,package_delivered,2024-03-21T13:53:27,"Echo_Studio,Fire_Stick_4K,MacBook_Air,iPad_Air,iPad_mini,iPhone_11","i-886748,i-887456,i-887489,i-887490,i-887546,i-887547,i-887592",,Gyunam_Park,p-661099,
pick_i-887606,pick_item,2024-03-21T13:54:50,iPhone_8,i-887606,,Nina_Graves,,
pick_i-887376,pick_item,2024-03-21T13:56:28,Fire_Stick_4K,i-887376,,Marco_Pegoraro,,
pick_i-887599,pick_item,2024-03-21T14:14:08,iPhone_11,i-887599,,Nina_Graves,,
pick_i-887625,pick_item,2024-03-21T14:16:50,iPhone_8,i-887625,,Nina_Graves,,
confirm_o-991985,confirm_order,2024-03-21T14:27:16,"Echo_Dot,Echo_Studio,Kindle,iPad_mini,iPhone_11_Pro","i-887609,i-887610,i-887611,i-887612,i-887613",o-991985,Istvan_Koren,,Vesta_Fashion_House_GmbH
place_o-991989,place_order,2024-03-21T14:37:20,"Echo,Fire_Stick,MacBook_Air,iPad_mini,iPhone_X","i-887627,i-887628,i-887629,i-887630,i-887631,i-887632,i-887633",o-991989,,,Mediterranea_Luxury_Cruises_S.p.A.
pick_i-887515,pick_item,2024-03-21T14:51:04,Fire_Stick_4K,i-887515,,Detlef_Wetzeler,,
deliver_p-661097,package_delivered,2024-03-21T14:52:45,"Echo_Dot,Echo_Studio,Fire_Stick,MacBook_Pro,iPad","i-887517,i-887518,i-887519,i-887520,i-887577",,Eduardo_Goulart_Rocha,p-661097,
send_p-661100,send_package,2024-03-21T15:04:18,"Echo_Show_8,Kindle_Paperwhite,MacBook_Pro,iPad_Pro,iPhone_11","i-887243,i-887290,i-887526,i-887527,i-887528",,"Nina_Graves,Yisong_Zhang",p-661100,
pick_i-887624,pick_item,2024-03-21T15:09:48,iPad_Air,i-887624,,Nina_Graves,,
pick_i-887615,pick_item,2024-03-21T15:17:03,MacBook_Air,i-887615,,Mahsa_Bafrani,,
pick_i-887623,pick_item,2024-03-21T15:46:55,MacBook_Pro,i-887623,,Christopher_Schwanen,,
create_p-661102,create_package,2024-03-21T15:46:55,"Echo_Plus,Fire_Stick_4K,MacBook_Air,MacBook_Pro,iPad_mini,iPhone_8,iPhone_X","i-887386,i-887442,i-887485,i-887559,i-887560,i-887602,i-887606,i-887607,i-887608",,Detlef_Wetzeler,p-661102,
pick_i-887621,pick_item,2024-03-21T15:56:24,Echo_Studio,i-887621,,Mahsa_Bafrani,,
pick_i-887576,pick_item,2024-03-21T16:00:28,Echo,i-887576,,Leah_Tacke_genannt_Unterberg,,
confirm_o-991981,confirm_order,2024-03-21T16:02:47,"Echo_Plus,Fire_Stick_4K,MacBook_Pro,iPad_mini,iPhone_X","i-887591,i-887592,i-887593,i-887594,i-887595",o-991981,Christine_von_Dobbert,,SwissPeak_Timepieces_AG
pick_i-887626,pick_item,2024-03-21T16:09:50,iPad_Air,i-887626,,Christopher_Schwanen,,
pick_i-887605,pick_item,2024-03-21T16:17:05,Fire_Stick_4K,i-887605,,Detlef_Wetzeler,,
pick_i-887471,pick_item,2024-03-21T16:24:10,Echo_Dot,i-887471,,Detlef_Wetzeler,,
confirm_o-991979,confirm_order,2024-03-21T16:26:23,iPad_mini,i-887588,o-991979,Istvan_Koren,,Celtica_Green_Farms_Oy
place_o-991990,place_order,2024-03-21T16:32:46,iPhone_8,i-887634,o-991990,,,Eastern_Oak_Insurance_Zrt.
pick_i-887589,pick_item,2024-03-21T16:51:11,iPad_Air,i-887589,,Marco_Pegoraro,,
pick_i-887619,pick_item,2024-03-21T17:36:11,Fire_Stick_4K,i-887619,,Leah_Tacke_genannt_Unterberg,,
reorder_i-887493,reorder_item,2024-03-21T17:45:41,MacBook_Air,i-887493,,Detlef_Wetzeler,,
confirm_o-991990,confirm_order,2024-03-21T18:09:52,iPhone_8,i-887634,o-991990,Mara_Nitschke,,Eastern_Oak_Insurance_Zrt.
out_of_stock_i-887570,item_out_of_stock,2024-03-21T18:19:54,iPad,i-887570,,Christopher_Schwanen,,
place_o-991991,place_order,2024-03-21T18:23:37,"iPad_Pro,iPad_mini","i-887635,i-887636",o-991991,,,Golden_Fleece_Textiles_S.A.R.L.
confirm_o-991986,confirm_order,2024-03-21T20:17:28,"Fire_Stick,MacBook_Air,iPad_mini,iPhone_8,iPhone_X","i-887614,i-887615,i-887616,i-887617,i-887618",o-991986,Istvan_Koren,,Eastern_Oak_Insurance_Zrt.
send_p-661101,send_package,2024-03-21T20:18:30,"Echo,Echo_Dot,Echo_Show_5,Echo_Show_8,Echo_Studio,Fire_Stick_4K,MacBook_Pro,iPad_Pro,iPad_mini,iPhone_11,iPhone_11_Pro,iPhone_8","i-887362,i-887372,i-887540,i-887541,i-887542,i-887543,i-887545,i-887554,i-887555,i-887556,i-887558,i-887561,i-887562,i-887590",,"Mahsa_Bafrani,Yisong_Zhang",p-661101,
place_o-991992,place_order,2024-03-21T21:23:26,"Fire_Stick,iPhone_11_Pro","i-887637,i-887638",o-991992,,,SwissPeak_Timepieces_AG
place_o-991993,place_order,2024-03-22T07:35:03,"MacBook_Pro,iPad_mini","i-887639,i-887640",o-991993,,,Pantheon_Art_Gallery_Kft.
pick_i-887604,pick_item,2024-03-22T07:53:45,Kindle_Paperwhite,i-887604,,Detlef_Wetzeler,,
pick_i-887631,pick_item,2024-03-22T08:10:55,iPad_mini,i-887631,,Detlef_Wetzeler,,
create_p-661103,create_package,2024-03-22T08:10:55,"Echo_Studio,Fire_Stick_4K,Kindle,Kindle_Paperwhite,MacBook_Pro,iPad_Air","i-887503,i-887509,i-887531,i-887533,i-887537,i-887538,i-887539",,Benedikt_Knopp,p-661103,
pick_i-887639,pick_item,2024-03-22T08:47:50,iPad_mini,i-887639,,Christopher_Schwanen,,
pick_i-887632,pick_item,2024-03-22T08:59:51,iPhone_X,i-887632,,Nina_Graves,,
pay_o-991947,pay_order,2024-03-22T09:02:30,Echo,i-887464,o-991947,,,
pick_i-887622,pick_item,2024-03-22T09:19:07,iPad,i-887622,,Detlef_Wetzeler,,
confirm_o-991993,confirm_order,2024-03-22T09:21:24,"MacBook_Pro,iPad_mini","i-887639,i-887640",o-991993,Istvan_Koren,,Pantheon_Art_Gallery_Kft.
pick_i-887617,pick_item,2024-03-22T09:28:55,iPhone_X,i-887617,,Detlef_Wetzeler,,
pay_o-991814,pay_order,2024-03-22T09:33:07,"Echo_Plus,iPad","i-886985,i-886986,i-886987",o-991814,,,
place_o-991994,place_order,2024-03-22T09:40:40,"Echo,Echo_Plus,Fire_Stick,MacBook_Air,iPad_Air,iPhone_11","i-887641,i-887642,i-887643,i-887644,i-887645,i-887646",o-991994,,,Nordica_Systems_GmbH
pay_o-991934,pay_order,2024-03-22T09:56:57,"Echo_Studio,MacBook_Air","i-887423,i-887424",o-991934,,,
confirm_o-991991,confirm_order,2024-03-22T09:58:34,"iPad_Pro,iPad_mini","i-887635,i-887636",o-991991,Mara_Nitschke,,Golden_Fleece_Textiles_S.A.R.L.
pick_i-887488,pick_item,2024-03-22T10:06:29,iPad_Air,i-887488,,Marco_Pegoraro,,
pick_i-887618,pick_item,2024-03-22T10:10:37,Fire_Stick,i-887618,,Marco_Pegoraro,,
pick_i-887276,pick_item,2024-03-22T10:38:08,Fire_Stick,i-887276,,Detlef_Wetzeler,,
create_p-661104,create_package,2024-03-22T10:38:08,"Echo_Dot,Fire_Stick_4K,Kindle_Paperwhite,iPad_mini","i-887467,i-887469,i-887470,i-887471,i-887613",,Marco_Pegoraro,p-661104,
send_p-661104,send_package,2024-03-22T10:38:10,"Echo_Dot,Fire_Stick_4K,Kindle_Paperwhite,iPad_mini","i-887467,i-887469,i-887470,i-887471,i-887613",,"Benedikt_Knopp,Majid_Rafiei",p-661104,
reorder_i-887587,reorder_item,2024-03-22T11:10:41,Fire_Stick_4K,i-887587,,Mahsa_Bafrani,,
place_o-991995,place_order,2024-03-22T11:39:26,"Echo_Dot,Echo_Show_8","i-887647,i-887648",o-991995,,,Riviera_Robotics_SAS
pick_i-887476,pick_item,2024-03-22T11:47:35,iPhone_8,i-887476,,Christopher_Schwanen,,
fail_p-661101_304,failed_delivery,2024-03-22T11:58:28,"Echo,Echo_Dot,Echo_Show_5,Echo_Show_8,Echo_Studio,Fire_Stick_4K,MacBook_Pro,iPad_Pro,iPad_mini,iPhone_11,iPhone_11_Pro,iPhone_8","i-887362,i-887372,i-887540,i-887541,i-887542,i-887543,i-887545,i-887554,i-887555,i-887556,i-887558,i-887561,i-887562,i-887590",,Yisong_Zhang,p-661101,
confirm_o-991994,confirm_order,2024-03-22T11:59:02,"Echo,Echo_Plus,Fire_Stick,MacBook_Air,iPad_Air,iPhone_11","i-887641,i-887642,i-887643,i-887644,i-887645,i-887646",o-991994,Wil_van_der_Aalst,,Nordica_Systems_GmbH
pick_i-887591,pick_item,2024-03-22T12:00:39,iPhone_X,i-887591,,Benedikt_Knopp,,
pick_i-887629,pick_item,2024-03-22T12:11:25,Echo,i-887629,,Christopher_Schwanen,,
deliver_p-661100,package_delivered,2024-03-22T12:49:27,"Echo_Show_8,Kindle_Paperwhite,MacBook_Pro,iPad_Pro,iPhone_11","i-887243,i-887290,i-887526,i-887527,i-887528",,Yisong_Zhang,p-661100,
pick_i-887601,pick_item,2024-03-22T12:51:00,iPad_Air,i-887601,,Detlef_Wetzeler,,
pick_i-887642,pick_item,2024-03-22T12:51:18,MacBook_Air,i-887642,,Leah_Tacke_genannt_Unterberg,,
create_p-661105,create_package,2024-03-22T12:51:18,"Echo_Plus,Echo_Studio,Kindle_Paperwhite,iPad_mini,iPhone_11,iPhone_11_Pro,iPhone_8","i-887476,i-887550,i-887563,i-887564,i-887565,i-887566,i-887567,i-887569",,Detlef_Wetzeler,p-661105,
pick_i-887647,pick_item,2024-03-22T13:29:09,Echo_Dot,i-887647,,Benedikt_Knopp,,
confirm_o-991989,confirm_order,2024-03-22T13:30:51,"Echo,Fire_Stick,MacBook_Air,iPad_mini,iPhone_X","i-887627,i-887628,i-887629,i-887630,i-887631,i-887632,i-887633",o-991989,Wil_van_der_Aalst,,Mediterranea_Luxury_Cruises_S.p.A.
pay_o-991979,pay_order,2024-03-22T13:31:16,iPad_mini,i-887588,o-991979,,,
place_o-991996,place_order,2024-03-22T13:36:57,Kindle_Paperwhite,i-887649,o-991996,,,Eastern_Oak_Insurance_Zrt.
pay_o-991969,pay_order,2024-03-22T14:06:59,"Echo,Echo_Studio,iPad,iPad_Pro","i-887554,i-887555,i-887556,i-887557,i-887558",o-991969,,,
pay_o-991991,pay_order,2024-03-22T14:14:58,"iPad_Pro,iPad_mini","i-887635,i-887636",o-991991,,,
pick_i-887597,pick_item,2024-03-22T14:15:16,Fire_Stick,i-887597,,Mahsa_Bafrani,,
pick_i-887616,pick_item,2024-03-22T14:17:40,iPad_mini,i-887616,,Mahsa_Bafrani,,
deliver_p-661104,package_delivered,2024-03-22T14:37:27,"Echo_Dot,Fire_Stick_4K,Kindle_Paperwhite,iPad_mini","i-887467,i-887469,i-887470,i-887471,i-887613",,Majid_Rafiei,p-661104,
send_p-661102,send_package,2024-03-22T14:37:58,"Echo_Plus,Fire_Stick_4K,MacBook_Air,MacBook_Pro,iPad_mini,iPhone_8,iPhone_X","i-887386,i-887442,i-887485,i-887559,i-887560,i-887602,i-887606,i-887607,i-887608",,"Detlef_Wetzeler,Eduardo_Goulart_Rocha",p-661102,
pick_i-887586,pick_item,2024-03-22T14:59:21,iPad,i-887586,,Nina_Graves,,
confirm_o-991988,confirm_order,2024-03-22T15:24:52,iPad_Air,i-887626,o-991988,Mara_Nitschke,,Pantheon_Art_Gallery_Kft.
send_p-661105,send_package,2024-03-22T15:27:41,"Echo_Plus,Echo_Studio,Kindle_Paperwhite,iPad_mini,iPhone_11,iPhone_11_Pro,iPhone_8","i-887476,i-887550,i-887563,i-887564,i-887565,i-887566,i-887567,i-887569",,"Gyunam_Park,Leah_Tacke_genannt_Unterberg",p-661105,
pay_o-991797,pay_order,2024-03-22T15:29:30,Echo_Dot,"i-886928,i-886929",o-991797,,,
place_o-991997,place_order,2024-03-22T15:32:00,"Echo_Show_5,Kindle,MacBook_Air,iPad_Pro","i-887650,i-887651,i-887652,i-887653,i-887654",o-991997,,,Carpathian_Financial_Services_plc
pick_i-887644,pick_item,2024-03-22T15:36:14,Echo_Plus,i-887644,,Benedikt_Knopp,,
reorder_i-887570,reorder_item,2024-03-22T15:43:12,iPad,i-887570,,Detlef_Wetzeler,,
pick_i-887634,pick_item,2024-03-22T15:45:38,iPhone_8,i-887634,,Detlef_Wetzeler,,
out_of_stock_i-887628,item_out_of_stock,2024-03-22T15:56:46,MacBook_Air,i-887628,,Leah_Tacke_genannt_Unterberg,,
send_p-661103,send_package,2024-03-22T16:06:31,"Echo_Studio,Fire_Stick_4K,Kindle,Kindle_Paperwhite,MacBook_Pro,iPad_Air","i-887503,i-887509,i-887531,i-887533,i-887537,i-887538,i-887539",,"Mahsa_Bafrani,Viki_Peeva",p-661103,
deliver_p-661102,package_delivered,2024-03-22T16:19:08,"Echo_Plus,Fire_Stick_4K,MacBook_Air,MacBook_Pro,iPad_mini,iPhone_8,iPhone_X","i-887386,i-887442,i-887485,i-887559,i-887560,i-887602,i-887606,i-887607,i-887608",,Eduardo_Goulart_Rocha,p-661102,
pick_i-887584,pick_item,2024-03-22T16:27:58,MacBook_Pro,i-887584,,Benedikt_Knopp,,
create_p-661106,create_package,2024-03-22T17:09:03,"Echo,Echo_Show_8,iPad_mini,iPhone_X","i-887523,i-887629,i-887631,i-887632",,Mahsa_Bafrani,p-661106,
pick_i-887593,pick_item,2024-03-22T17:09:03,Fire_Stick_4K,i-887593,,Marco_Pegoraro,,
out_of_stock_i-887654,item_out_of_stock,2024-03-22T17:13:53,MacBook_Air,i-887654,,Christopher_Schwanen,,
pick_i-887181,pick_item,2024-03-22T17:20:51,iPhone_X,i-887181,,Leah_Tacke_genannt_Unterberg,,
place_o-991998,place_order,2024-03-22T17:22:06,"Echo_Studio,MacBook_Pro","i-887655,i-887656",o-991998,,,Golden_Fleece_Textiles_S.A.R.L.
pick_i-887588,pick_item,2024-03-22T19:15:20,iPad_mini,i-887588,,Mahsa_Bafrani,,
place_o-991999,place_order,2024-03-22T19:42:29,"iPhone_11,iPhone_8","i-887657,i-887658",o-991999,,,Vesta_Fashion_House_GmbH
create_p-661107,create_package,2024-03-22T23:00:00,Fire_Stick,i-887387,,Detlef_Wetzeler,p-661107,
place_o-992000,place_order,2024-03-23T05:16:03,iPad_Air,i-887659,o-992000,,,Carpathian_Financial_Services_plc
reminder_o-991878_517,payment_reminder,2024-03-24T08:40:39,"Fire_Stick,iPhone_11","i-887219,i-887220",o-991878,,,
reminder_o-991872_518,payment_reminder,2024-03-24T10:19:10,"Echo_Dot,Kindle_Paperwhite,iPhone_11_Pro","i-887201,i-887202,i-887203",o-991872,,,
reminder_o-991867_519,payment_reminder,2024-03-24T14:05:15,"Echo_Show_8,Kindle_Paperwhite","i-887188,i-887189,i-887190",o-991867,,,
reminder_o-991881_520,payment_reminder,2024-03-24T14:14:08,"Echo,Fire_Stick_4K,iPhone_11,iPhone_8","i-887231,i-887232,i-887233,i-887234",o-991881,,,
confirm_o-991999,confirm_order,2024-03-25T08:04:54,"iPhone_11,iPhone_8","i-887657,i-887658",o-991999,Wil_van_der_Aalst,,Vesta_Fashion_House_GmbH
confirm_o-991995,confirm_order,2024-03-25T08:14:58,"Echo_Dot,Echo_Show_8","i-887647,i-887648",o-991995,Istvan_Koren,,Riviera_Robotics_SAS
reorder_i-887568,reorder_item,2024-03-25T08:55:53,Kindle_Paperwhite,i-887568,,Leah_Tacke_genannt_Unterberg,,
send_p-661106,send_package,2024-03-25T09:02:20,"Echo,Echo_Show_8,iPad_mini,iPhone_X","i-887523,i-887629,i-887631,i-887632",,"Gyunam_Park,Marco_Pegoraro",p-661106,
deliver_p-661103,package_delivered,2024-03-25T09:21:25,"Echo_Studio,Fire_Stick_4K,Kindle,Kindle_Paperwhite,MacBook_Pro,iPad_Air","i-887503,i-887509,i-887531,i-887533,i-887537,i-887538,i-887539",,Viki_Peeva,p-661103,
pick_i-887641,pick_item,2024-03-25T09:41:08,iPhone_11,i-887641,,Christopher_Schwanen,,
pick_i-887653,pick_item,2024-03-25T09:42:37,Echo_Show_5,i-887653,,Nina_Graves,,
confirm_o-991997,confirm_order,2024-03-25T09:44:24,"Echo_Show_5,Kindle,MacBook_Air,iPad_Pro","i-887650,i-887651,i-887652,i-887653,i-887654",o-991997,Jan_Niklas_Adams,,Carpathian_Financial_Services_plc
create_p-661108,create_package,2024-03-25T09:48:33,"Echo_Show_5,Fire_Stick,Fire_Stick_4K,iPad,iPad_Air,iPad_mini","i-887128,i-887193,i-887376,i-887417,i-887626,i-887639",,Leah_Tacke_genannt_Unterberg,p-661108,
pick_i-887581,pick_item,2024-03-25T09:48:33,Echo_Studio,i-887581,,Mahsa_Bafrani,,
pay_o-991909,pay_order,2024-03-25T09:52:05,"iPhone_11,iPhone_11_Pro,iPhone_8","i-887334,i-887335,i-887336,i-887337",o-991909,,,
pick_i-887501,pick_item,2024-03-25T09:52:59,MacBook_Air,i-887501,,Mahsa_Bafrani,,
confirm_o-991992,confirm_order,2024-03-25T10:18:10,"Fire_Stick,iPhone_11_Pro","i-887637,i-887638",o-991992,Christine_von_Dobbert,,SwissPeak_Timepieces_AG
pick_i-887552,pick_item,2024-03-25T10:28:49,Echo_Show_5,i-887552,,Benedikt_Knopp,,
deliver_p-661105,package_delivered,2024-03-25T10:31:10,"Echo_Plus,Echo_Studio,Kindle_Paperwhite,iPad_mini,iPhone_11,iPhone_11_Pro,iPhone_8","i-887476,i-887550,i-887563,i-887564,i-887565,i-887566,i-887567,i-887569",,Gyunam_Park,p-661105,
pay_o-991901,pay_order,2024-03-25T10:31:13,"Echo_Dot,iPad_Air","i-887304,i-887305",o-991901,,,
pick_i-887646,pick_item,2024-03-25T10:33:57,iPad_Air,i-887646,,Leah_Tacke_genannt_Unterberg,,
out_of_stock_i-887659,item_out_of_stock,2024-03-25T11:06:30,iPad_Air,i-887659,,Benedikt_Knopp,,
pay_o-991709,pay_order,2024-03-25T11:17:35,"Echo_Dot,iPad_Pro","i-886637,i-886638",o-991709,,,
pick_i-887649,pick_item,2024-03-25T11:42:15,Kindle_Paperwhite,i-887649,,Marco_Pegoraro,,
fail_p-661101_305,failed_delivery,2024-03-25T11:57:50,"Echo,Echo_Dot,Echo_Show_5,Echo_Show_8,Echo_Studio,Fire_Stick_4K,MacBook_Pro,iPad_Pro,iPad_mini,iPhone_11,iPhone_11_Pro,iPhone_8","i-887362,i-887372,i-887540,i-887541,i-887542,i-887543,i-887545,i-887554,i-887555,i-887556,i-887558,i-887561,i-887562,i-887590",,Yisong_Zhang,p-661101,
confirm_o-991998,confirm_order,2024-03-25T12:15:25,"Echo_Studio,MacBook_Pro","i-887655,i-887656",o-991998,Mara_Nitschke,,Golden_Fleece_Textiles_S.A.R.L.
out_of_stock_i-887645,item_out_of_stock,2024-03-25T12:16:19,Echo,i-887645,,Mahsa_Bafrani,,
pick_i-887375,pick_item,2024-03-25T12:48:58,iPhone_X,i-887375,,Marco_Pegoraro,,
fail_p-661106_306,failed_delivery,2024-03-25T13:00:12,"Echo,Echo_Show_8,iPad_mini,iPhone_X","i-887523,i-887629,i-887631,i-887632",,Gyunam_Park,p-661106,
create_p-661109,create_package,2024-03-25T13:04:43,"Kindle_Paperwhite,MacBook_Pro,iPad","i-887584,i-887585,i-887586,i-887656",,Christopher_Schwanen,p-661109,
pick_i-887656,pick_item,2024-03-25T13:04:43,MacBook_Pro,i-887656,,Christopher_Schwanen,,
pay_o-991866,pay_order,2024-03-25T13:29:28,"Echo,Echo_Studio,Kindle_Paperwhite,iPad_Pro","i-887183,i-887184,i-887185,i-887186,i-887187",o-991866,,,
pick_i-887638,pick_item,2024-03-25T13:33:48,Fire_Stick,i-887638,,Leah_Tacke_genannt_Unterberg,,
out_of_stock_i-887640,item_out_of_stock,2024-03-25T13:37:55,MacBook_Pro,i-887640,,Benedikt_Knopp,,
pick_i-887499,pick_item,2024-03-25T13:44:27,iPhone_11_Pro,i-887499,,Benedikt_Knopp,,
pick_i-887655,pick_item,2024-03-25T13:56:40,Echo_Studio,i-887655,,Christopher_Schwanen,,
out_of_stock_i-887578,item_out_of_stock,2024-03-25T14:14:07,iPhone_X,i-887578,,Detlef_Wetzeler,,
create_p-661110,create_package,2024-03-25T14:14:52,"Fire_Stick,Kindle_Paperwhite,MacBook_Air,iPad_mini,iPhone_11_Pro,iPhone_8,iPhone_X","i-886905,i-887499,i-887614,i-887615,i-887616,i-887617,i-887618,i-887634,i-887649",,Nina_Graves,p-661110,
pick_i-887612,pick_item,2024-03-25T14:14:52,Kindle,i-887612,,Nina_Graves,,
reorder_i-887659,reorder_item,2024-03-25T14:21:33,iPad_Air,i-887659,,Mahsa_Bafrani,,
pay_o-991881,pay_order,2024-03-25T14:36:03,"Echo,Fire_Stick_4K,iPhone_11,iPhone_8","i-887231,i-887232,i-887233,i-887234",o-991881,,,
fail_p-661106_307,failed_delivery,2024-03-25T14:49:29,"Echo,Echo_Show_8,iPad_mini,iPhone_X","i-887523,i-887629,i-887631,i-887632",,Gyunam_Park,p-661106,
pick_i-887583,pick_item,2024-03-25T15:06:55,iPhone_8,i-887583,,Leah_Tacke_genannt_Unterberg,,
pay_o-991992,pay_order,2024-03-25T15:15:50,"Fire_Stick,iPhone_11_Pro","i-887637,i-887638",o-991992,,,
pick_i-887077,pick_item,2024-03-25T15:37:06,Echo,i-887077,,Mahsa_Bafrani,,
pick_i-887648,pick_item,2024-03-25T15:39:17,Echo_Show_8,i-887648,,Leah_Tacke_genannt_Unterberg,,
reorder_i-887640,reorder_item,2024-03-25T15:39:39,MacBook_Pro,i-887640,,Nina_Graves,,
send_p-661107,send_package,2024-03-25T15:59:39,Fire_Stick,i-887387,,"Alessandro_Berti,Marco_Pegoraro",p-661107,
out_of_stock_i-887595,item_out_of_stock,2024-03-25T16:31:37,Echo_Plus,i-887595,,Detlef_Wetzeler,,
confirm_o-991996,confirm_order,2024-03-25T16:59:02,Kindle_Paperwhite,i-887649,o-991996,Mara_Nitschke,,Eastern_Oak_Insurance_Zrt.
pick_i-887636,pick_item,2024-03-26T08:36:17,iPad_mini,i-887636,,Mahsa_Bafrani,,
out_of_stock_i-887633,item_out_of_stock,2024-03-26T08:38:28,MacBook_Air,i-887633,,Marco_Pegoraro,,
pick_i-887393,pick_item,2024-03-26T08:56:42,iPhone_X,i-887393,,Christopher_Schwanen,,
fail_p-661107_308,failed_delivery,2024-03-26T09:02:43,Fire_Stick,i-887387,,Alessandro_Berti,p-661107,
pick_i-887596,pick_item,2024-03-26T09:11:54,Echo_Plus,i-887596,,Nina_Graves,,
pick_i-887627,pick_item,2024-03-26T09:17:15,Fire_Stick,i-887627,,Nina_Graves,,
send_p-661109,send_package,2024-03-26T09:17:58,"Kindle_Paperwhite,MacBook_Pro,iPad","i-887584,i-887585,i-887586,i-887656",,"Majid_Rafiei,Marco_Pegoraro",p-661109,
reorder_i-887654,reorder_item,2024-03-26T09:28:13,MacBook_Air,i-887654,,Nina_Graves,,
pick_i-887610,pick_item,2024-03-26T09:34:27,iPhone_11_Pro,i-887610,,Detlef_Wetzeler,,
pick_i-887603,pick_item,2024-03-26T09:39:19,Echo_Studio,i-887603,,Marco_Pegoraro,,
create_p-661111,create_package,2024-03-26T09:39:19,"Echo_Studio,MacBook_Air,iPhone_11_Pro,iPhone_X","i-887181,i-887580,i-887581,i-887582",,Nina_Graves,p-661111,
pick_i-887657,pick_item,2024-03-26T09:44:31,iPhone_11,i-887657,,Christopher_Schwanen,,
pick_i-887441,pick_item,2024-03-26T09:57:22,Echo_Dot,i-887441,,Benedikt_Knopp,,
pick_i-887643,pick_item,2024-03-26T10:00:44,Fire_Stick,i-887643,,Marco_Pegoraro,,
create_p-661112,create_package,2024-03-26T10:12:21,"Echo_Plus,Echo_Studio,Fire_Stick,Fire_Stick_4K,Kindle,MacBook_Pro,iPad,iPad_Air,iPhone_11_Pro,iPhone_8,iPhone_X","i-887454,i-887548,i-887591,i-887593,i-887594,i-887619,i-887620,i-887621,i-887622,i-887623,i-887624,i-887625,i-887637,i-887638",,Marco_Pegoraro,p-661112,
pick_i-887637,pick_item,2024-03-26T10:12:21,iPhone_11_Pro,i-887637,,Leah_Tacke_genannt_Unterberg,,
pick_i-887651,pick_item,2024-03-26T10:24:02,Kindle,i-887651,,Benedikt_Knopp,,
